id,voo_id,codigo_reserva,nome_passageiro,preco,prim_classe,lugar,no_serie
17819,861,9320,Passageiro 1708,366.81,False,5B,EmbraerE195-0005
17820,350,5682,Passageiro 4760,58.97,False,21D,Boeing737-0009
17821,579,847,Passageiro 3202,457.57,False,26E,AirbusA320-0007
17822,649,8301,Passageiro 9252,273.99,False,10F,EmbraerE195-0002
17823,527,5109,Passageiro 7447,466.29,False,4D,AirbusA320-0010
17824,659,5142,Passageiro 5151,77.61,False,29C,AirbusA320-0007
17825,612,4910,Passageiro 5575,485.78,True,1D,EmbraerE195-0002
17826,681,1208,Passageiro 1368,50.45,False,14D,Boeing737-0003
17827,450,8206,Passageiro 9798,107.57,False,28B,EmbraerE195-0005
17828,794,150,Passageiro 9840,390.21,False,15B,AirbusA320-0004
17829,427,4333,Passageiro 9675,377.46,True,1B,EmbraerE195-0002
17830,433,6940,Passageiro 1816,116.52,False,6D,Boeing737-0009
17831,458,8154,Passageiro 7374,76.41,False,13C,Boeing737-0000
17832,1012,3360,Passageiro 5643,566.65,True,2D,Boeing737-0000
17833,767,9631,Passageiro 9679,123.68,False,16A,Boeing737-0006
17834,643,1182,Passageiro 1456,100.14,False,22B,EmbraerE195-0008
17835,727,6987,Passageiro 8800,238.24,False,23F,EmbraerE195-0005
17836,1011,3725,Passageiro 5788,663.06,True,3D,EmbraerE195-0002
17837,629,565,Passageiro 8282,431.56,False,21D,EmbraerE195-0005
17838,304,4145,Passageiro 2751,334.14,False,28A,EmbraerE195-0002
17839,902,8085,Passageiro 6851,530.8,True,2B,AirbusA320-0001
17840,608,4932,Passageiro 3942,216.47,False,4D,Boeing737-0000
17841,617,7235,Passageiro 4155,320.22,False,4E,Boeing737-0003
17842,740,4868,Passageiro 5775,479.5,False,11A,EmbraerE195-0005
17843,103,9054,Passageiro 8448,184.89,False,28C,Boeing737-0009
17844,422,554,Passageiro 7023,487.87,False,26A,Boeing737-0000
17845,322,6712,Passageiro 3304,688.15,True,1D,AirbusA320-0007
17846,395,1,Passageiro 3776,209.18,True,1C,EmbraerE195-0008
17847,1054,8242,Passageiro 4726,250.63,False,29D,EmbraerE195-0005
17848,586,7021,Passageiro 8657,622.47,True,3B,AirbusA320-0007
17849,876,9363,Passageiro 8008,374.43,False,14D,EmbraerE195-0002
17850,380,9571,Passageiro 9981,363.03,False,6A,AirbusA320-0001
17851,337,1872,Passageiro 4830,130.0,False,17D,EmbraerE195-0002
17852,964,3361,Passageiro 4730,264.47,False,17F,EmbraerE195-0005
17853,168,7516,Passageiro 8893,261.52,False,25E,Boeing737-0009
17854,924,6930,Passageiro 6024,229.61,False,4B,Boeing737-0009
17855,474,2077,Passageiro 1016,75.13,False,26F,AirbusA320-0010
17856,184,8851,Passageiro 9654,475.51,False,24A,Boeing737-0009
17857,968,5349,Passageiro 9854,107.5,False,28A,AirbusA320-0007
17858,973,8463,Passageiro 7561,252.14,False,21D,AirbusA320-0007
17859,740,7141,Passageiro 2249,493.57,False,6E,EmbraerE195-0005
17860,378,3001,Passageiro 2346,199.4,False,8F,EmbraerE195-0008
17861,526,6575,Passageiro 6018,305.36,False,27B,AirbusA320-0004
17862,673,8348,Passageiro 8606,229.97,False,12D,AirbusA320-0010
17863,880,2871,Passageiro 1355,362.46,False,10B,Boeing737-0009
17864,461,9826,Passageiro 9716,184.51,False,9D,EmbraerE195-0002
17865,196,1775,Passageiro 7809,106.64,False,28E,EmbraerE195-0005
17866,490,8345,Passageiro 1649,67.62,False,24B,AirbusA320-0001
17867,851,6806,Passageiro 4287,382.38,False,25E,EmbraerE195-0002
17868,855,1498,Passageiro 8545,457.1,False,22D,Boeing737-0003
17869,948,2721,Passageiro 2726,291.74,False,8F,Boeing737-0003
17870,886,8869,Passageiro 6472,476.94,False,6E,Boeing737-0003
17871,518,9604,Passageiro 3440,261.44,True,1C,AirbusA320-0007
17872,398,9689,Passageiro 9888,107.14,False,5F,Boeing737-0009
17873,330,3843,Passageiro 1089,172.24,False,12A,EmbraerE195-0008
17874,727,6159,Passageiro 2762,346.19,False,18C,EmbraerE195-0005
17875,828,824,Passageiro 1778,694.32,True,2C,Boeing737-0003
17876,654,2277,Passageiro 9488,819.63,True,1A,Boeing737-0006
17877,572,6529,Passageiro 3376,398.97,False,26D,EmbraerE195-0008
17878,929,7611,Passageiro 8883,202.6,False,11E,AirbusA320-0004
17879,674,5389,Passageiro 9852,80.3,False,10E,Boeing737-0006
17880,944,8813,Passageiro 2941,210.21,False,22A,EmbraerE195-0011
17881,659,2520,Passageiro 5211,156.77,False,27C,AirbusA320-0007
17882,222,915,Passageiro 2637,269.15,False,25F,AirbusA320-0010
17883,903,3645,Passageiro 8268,368.09,False,19C,AirbusA320-0004
17884,362,436,Passageiro 4207,393.37,False,29C,EmbraerE195-0002
17885,210,3872,Passageiro 4323,360.83,False,23A,AirbusA320-0001
17886,807,105,Passageiro 6847,485.65,True,2E,EmbraerE195-0011
17887,956,6485,Passageiro 3067,68.36,False,4A,EmbraerE195-0008
17888,924,2432,Passageiro 6091,63.58,False,21A,Boeing737-0009
17889,639,9766,Passageiro 2717,86.76,False,7E,EmbraerE195-0002
17890,172,2120,Passageiro 3906,284.31,False,28B,AirbusA320-0010
17891,881,1687,Passageiro 8167,411.65,False,16D,Boeing737-0000
17892,213,1788,Passageiro 6040,252.58,False,10A,AirbusA320-0004
17893,782,3265,Passageiro 2966,374.31,False,15A,AirbusA320-0010
17894,711,4151,Passageiro 7717,166.05,False,25F,AirbusA320-0010
17895,834,371,Passageiro 5766,154.28,False,24F,Boeing737-0000
17896,432,2098,Passageiro 7046,416.84,False,22B,AirbusA320-0007
17897,319,8102,Passageiro 6127,618.2,True,1D,EmbraerE195-0005
17898,192,4141,Passageiro 8030,213.39,False,15A,AirbusA320-0001
17899,263,9896,Passageiro 9609,424.01,False,15B,Boeing737-0000
17900,767,4570,Passageiro 4271,419.02,False,25A,Boeing737-0006
17901,734,8818,Passageiro 8361,144.48,False,16B,AirbusA320-0007
17902,425,7122,Passageiro 7829,376.31,False,8D,Boeing737-0003
17903,799,29,Passageiro 2832,742.86,True,1A,Boeing737-0003
17904,705,8644,Passageiro 5556,67.17,False,5E,Boeing737-0006
17905,1037,60,Passageiro 3224,404.37,False,13C,Boeing737-0009
17906,459,7754,Passageiro 9316,319.94,False,4B,EmbraerE195-0008
17907,725,8513,Passageiro 9710,194.42,False,12E,EmbraerE195-0008
17908,678,4164,Passageiro 9739,50.21,False,7C,EmbraerE195-0002
17909,604,7425,Passageiro 5742,367.62,True,1B,Boeing737-0003
17910,343,5894,Passageiro 7245,796.09,True,1A,Boeing737-0000
17911,451,907,Passageiro 9238,196.02,False,8B,Boeing737-0006
17912,602,741,Passageiro 5004,355.46,False,9C,Boeing737-0000
17913,373,6228,Passageiro 5414,911.9,True,1E,AirbusA320-0001
17914,265,1339,Passageiro 7376,397.89,False,29A,EmbraerE195-0002
17915,667,4448,Passageiro 2030,415.73,False,15B,Boeing737-0009
17916,593,8123,Passageiro 7487,340.94,False,11B,AirbusA320-0001
17917,632,4195,Passageiro 8217,459.68,False,12D,EmbraerE195-0005
17918,551,8587,Passageiro 4764,271.69,False,27F,EmbraerE195-0008
17919,313,1471,Passageiro 3190,242.45,False,19F,Boeing737-0000
17920,821,2567,Passageiro 4171,69.79,False,15B,Boeing737-0000
17921,1016,9250,Passageiro 8926,339.39,False,22C,EmbraerE195-0002
17922,856,4640,Passageiro 4358,311.35,False,8F,Boeing737-0006
17923,803,3242,Passageiro 5640,212.34,False,7D,EmbraerE195-0011
17924,752,1438,Passageiro 1793,135.92,False,16C,EmbraerE195-0008
17925,690,6599,Passageiro 3326,381.32,True,3A,Boeing737-0000
17926,693,9314,Passageiro 3448,161.4,True,1F,AirbusA320-0004
17927,816,1448,Passageiro 2087,330.86,False,14F,Boeing737-0009
17928,442,17,Passageiro 4175,70.38,False,8B,Boeing737-0003
17929,457,9871,Passageiro 1797,490.34,False,22A,EmbraerE195-0005
17930,151,3460,Passageiro 8231,159.87,False,6A,AirbusA320-0007
17931,702,4536,Passageiro 8592,398.11,False,29F,EmbraerE195-0005
17932,762,3550,Passageiro 1861,315.34,False,27B,EmbraerE195-0005
17933,482,4946,Passageiro 6327,113.04,True,3E,AirbusA320-0007
17934,767,9298,Passageiro 3708,253.54,False,9E,Boeing737-0006
17935,316,3159,Passageiro 3218,224.19,False,22F,AirbusA320-0004
17936,811,3521,Passageiro 2419,107.84,False,8D,Boeing737-0000
17937,993,2852,Passageiro 8337,473.54,False,20A,Boeing737-0006
17938,620,3648,Passageiro 7437,343.24,False,5D,Boeing737-0000
17939,706,303,Passageiro 2287,344.17,False,22D,Boeing737-0006
17940,1022,2417,Passageiro 3993,377.47,False,7F,AirbusA320-0007
17941,939,4780,Passageiro 6204,153.57,False,16C,AirbusA320-0004
17942,780,6973,Passageiro 8931,841.59,True,1C,AirbusA320-0001
17943,464,2640,Passageiro 4024,120.46,False,9C,EmbraerE195-0002
17944,570,6179,Passageiro 8241,118.8,False,21A,Boeing737-0003
17945,1015,4745,Passageiro 8665,941.91,True,1E,EmbraerE195-0005
17946,609,7127,Passageiro 1051,53.67,False,24F,EmbraerE195-0002
17947,381,6773,Passageiro 2932,329.2,False,29E,Boeing737-0009
17948,692,5944,Passageiro 8595,79.24,False,28E,Boeing737-0000
17949,235,8170,Passageiro 8498,196.22,False,21F,EmbraerE195-0002
17950,763,7121,Passageiro 2292,106.17,False,10C,Boeing737-0009
17951,822,7464,Passageiro 5005,198.92,False,26C,AirbusA320-0001
17952,623,3161,Passageiro 1655,161.7,False,8D,EmbraerE195-0005
17953,239,3988,Passageiro 2739,421.46,False,15B,EmbraerE195-0002
17954,765,5753,Passageiro 8744,922.7,True,3D,AirbusA320-0007
17955,748,5350,Passageiro 2202,326.7,True,1D,AirbusA320-0007
17956,661,9935,Passageiro 7506,113.71,False,6C,Boeing737-0006
17957,765,1727,Passageiro 7340,229.14,False,23F,AirbusA320-0007
17958,499,9949,Passageiro 7446,456.46,False,13C,AirbusA320-0010
17959,796,1469,Passageiro 7278,160.08,False,23D,EmbraerE195-0008
17960,797,6497,Passageiro 1044,276.73,True,2B,Boeing737-0003
17961,856,7170,Passageiro 6822,439.58,False,6F,Boeing737-0006
17962,1052,7728,Passageiro 6953,293.87,False,13E,EmbraerE195-0002
17963,984,9506,Passageiro 3150,237.59,False,17C,Boeing737-0003
17964,600,6186,Passageiro 4655,375.82,False,5C,Boeing737-0006
17965,195,3869,Passageiro 6345,363.0,False,14B,EmbraerE195-0005
17966,855,8609,Passageiro 2692,225.06,False,19C,Boeing737-0003
17967,1024,4769,Passageiro 9434,336.04,False,26D,Boeing737-0009
17968,835,2304,Passageiro 8120,151.54,False,28F,EmbraerE195-0011
17969,694,4003,Passageiro 6854,156.01,False,4B,AirbusA320-0007
17970,171,5589,Passageiro 4621,430.21,False,19F,EmbraerE195-0002
17971,544,640,Passageiro 8539,118.99,False,10E,EmbraerE195-0005
17972,686,2492,Passageiro 6244,228.21,False,18D,Boeing737-0003
17973,277,1359,Passageiro 8615,252.98,False,5D,AirbusA320-0001
17974,1049,6108,Passageiro 2586,403.8,False,4C,AirbusA320-0007
17975,118,8305,Passageiro 8460,416.67,False,21E,Boeing737-0000
17976,903,7524,Passageiro 4403,261.73,False,10C,AirbusA320-0004
17977,875,3701,Passageiro 3916,280.75,False,24E,Boeing737-0006
17978,1023,8941,Passageiro 9852,239.38,False,14B,AirbusA320-0004
17979,952,9734,Passageiro 8101,397.99,False,15D,EmbraerE195-0005
17980,1051,2345,Passageiro 6370,333.99,False,18D,EmbraerE195-0005
17981,652,5779,Passageiro 9519,172.32,False,21A,AirbusA320-0007
17982,828,4444,Passageiro 4239,446.32,False,10B,Boeing737-0003
17983,298,5761,Passageiro 9178,71.18,False,11F,AirbusA320-0004
17984,976,2789,Passageiro 4195,307.76,False,14E,EmbraerE195-0005
17985,320,4514,Passageiro 7781,272.74,False,22E,Boeing737-0000
17986,980,5503,Passageiro 2997,83.09,False,29C,AirbusA320-0004
17987,730,1724,Passageiro 6127,379.29,True,2F,AirbusA320-0007
17988,348,995,Passageiro 8837,230.52,False,18D,Boeing737-0003
17989,319,7378,Passageiro 4155,337.82,True,1A,EmbraerE195-0005
17990,867,2005,Passageiro 6206,150.92,False,23D,AirbusA320-0007
17991,554,8369,Passageiro 1456,173.64,False,9F,EmbraerE195-0002
17992,799,3400,Passageiro 5106,848.0,True,1C,Boeing737-0003
17993,357,562,Passageiro 8704,768.86,True,1B,AirbusA320-0001
17994,569,9516,Passageiro 8125,777.02,True,2B,EmbraerE195-0005
17995,835,7352,Passageiro 3166,62.18,False,29E,EmbraerE195-0011
17996,567,8954,Passageiro 8874,152.87,True,1C,Boeing737-0006
17997,994,2994,Passageiro 3110,152.94,False,16E,Boeing737-0003
17998,284,6646,Passageiro 3587,379.86,False,11B,AirbusA320-0007
17999,934,3444,Passageiro 1180,142.31,False,10F,AirbusA320-0001
18000,888,9588,Passageiro 6345,331.16,False,16D,EmbraerE195-0008
18001,557,5859,Passageiro 8934,528.95,True,2B,Boeing737-0000
18002,585,1413,Passageiro 6420,470.53,False,21D,Boeing737-0003
18003,550,9410,Passageiro 3564,423.84,False,6F,Boeing737-0009
18004,197,4302,Passageiro 4612,173.74,False,11C,EmbraerE195-0002
18005,256,403,Passageiro 4800,141.55,False,24F,EmbraerE195-0005
18006,897,8494,Passageiro 2119,110.68,False,5E,EmbraerE195-0002
18007,318,6030,Passageiro 8862,358.67,False,18D,AirbusA320-0007
18008,503,1237,Passageiro 3351,171.05,True,1F,Boeing737-0003
18009,403,2734,Passageiro 5394,113.4,False,16B,Boeing737-0003
18010,410,8485,Passageiro 8643,62.39,False,17E,EmbraerE195-0008
18011,706,1109,Passageiro 4736,137.94,False,29A,Boeing737-0006
18012,897,7039,Passageiro 1083,252.5,False,12A,EmbraerE195-0002
18013,898,9697,Passageiro 9304,639.2,True,2E,AirbusA320-0001
18014,488,5334,Passageiro 6556,465.5,False,4A,Boeing737-0000
18015,168,9609,Passageiro 9517,279.96,False,6E,Boeing737-0009
18016,527,1912,Passageiro 1715,154.45,False,6E,AirbusA320-0010
18017,447,8262,Passageiro 4894,456.2,True,3A,AirbusA320-0010
18018,359,2765,Passageiro 3555,421.1,False,25C,Boeing737-0003
18019,594,2363,Passageiro 6130,306.93,False,15F,AirbusA320-0001
18020,649,9210,Passageiro 9456,144.71,False,16A,EmbraerE195-0002
18021,607,5878,Passageiro 1784,458.62,False,11A,Boeing737-0006
18022,581,1904,Passageiro 3225,65.08,False,23C,Boeing737-0003
18023,190,7977,Passageiro 5480,761.31,True,1E,Boeing737-0003
18024,841,3118,Passageiro 6973,237.78,False,4D,EmbraerE195-0011
18025,633,5725,Passageiro 1460,112.86,False,4F,Boeing737-0000
18026,159,8186,Passageiro 2569,321.36,False,16A,EmbraerE195-0011
18027,932,1826,Passageiro 8616,333.12,False,12C,AirbusA320-0001
18028,603,467,Passageiro 7339,271.29,True,1D,Boeing737-0006
18029,992,4455,Passageiro 3034,125.03,False,8D,EmbraerE195-0002
18030,658,8168,Passageiro 1943,294.98,False,5D,AirbusA320-0007
18031,663,7975,Passageiro 7285,549.36,True,2D,AirbusA320-0010
18032,218,5709,Passageiro 5244,492.47,False,29D,Boeing737-0000
18033,283,8793,Passageiro 2602,220.71,True,3A,Boeing737-0003
18034,123,952,Passageiro 7410,324.01,False,12E,AirbusA320-0010
18035,726,497,Passageiro 6734,498.4,True,3D,Boeing737-0003
18036,552,5239,Passageiro 6303,535.37,True,2B,Boeing737-0009
18037,644,2525,Passageiro 1976,184.43,False,15B,EmbraerE195-0005
18038,202,7340,Passageiro 2864,258.86,False,8B,AirbusA320-0001
18039,202,4972,Passageiro 6133,197.94,False,18B,AirbusA320-0001
18040,552,2078,Passageiro 6595,946.81,True,2A,Boeing737-0009
18041,436,7674,Passageiro 4163,134.91,False,4E,AirbusA320-0007
18042,592,3746,Passageiro 7595,191.37,True,3B,EmbraerE195-0002
18043,47,7278,Passageiro 3004,470.96,False,15A,AirbusA320-0010
18044,527,8013,Passageiro 7280,115.63,False,5B,AirbusA320-0010
18045,338,3285,Passageiro 7943,60.63,False,12C,EmbraerE195-0008
18046,448,5219,Passageiro 1691,162.11,False,11C,Boeing737-0006
18047,927,4820,Passageiro 8234,132.23,False,27B,AirbusA320-0007
18048,704,2565,Passageiro 1948,378.24,False,22E,AirbusA320-0010
18049,1008,2168,Passageiro 2477,304.18,True,3C,EmbraerE195-0008
18050,660,8718,Passageiro 6917,254.56,False,19F,AirbusA320-0001
18051,785,5276,Passageiro 5341,468.01,True,1B,EmbraerE195-0005
18052,778,6909,Passageiro 2290,254.2,True,1F,EmbraerE195-0011
18053,403,3787,Passageiro 4985,289.71,False,28D,Boeing737-0003
18054,623,5813,Passageiro 3036,251.84,False,22A,EmbraerE195-0005
18055,967,7855,Passageiro 1293,408.57,False,25E,Boeing737-0009
18056,723,8658,Passageiro 3462,239.35,False,26E,EmbraerE195-0005
18057,679,809,Passageiro 7908,493.01,False,14A,Boeing737-0003
18058,753,6926,Passageiro 4879,312.41,False,28F,EmbraerE195-0008
18059,229,8662,Passageiro 9804,615.11,True,3D,AirbusA320-0010
18060,472,4448,Passageiro 8071,167.14,False,15D,EmbraerE195-0005
18061,299,6375,Passageiro 2506,291.14,False,5D,EmbraerE195-0011
18062,350,6712,Passageiro 5141,188.29,False,24F,Boeing737-0009
18063,495,4548,Passageiro 9790,931.96,True,3A,AirbusA320-0001
18064,1043,1318,Passageiro 8314,173.88,False,24D,Boeing737-0003
18065,918,7072,Passageiro 6553,483.46,False,14E,AirbusA320-0007
18066,413,8535,Passageiro 9323,485.48,False,16F,AirbusA320-0004
18067,696,3237,Passageiro 4043,546.53,True,1C,EmbraerE195-0011
18068,576,1824,Passageiro 1981,317.09,False,12D,Boeing737-0006
18069,198,4915,Passageiro 9806,460.94,False,22D,EmbraerE195-0008
18070,258,1758,Passageiro 9714,343.11,False,25B,Boeing737-0000
18071,567,250,Passageiro 2372,278.88,False,20C,Boeing737-0006
18072,130,2290,Passageiro 3697,412.78,False,27A,AirbusA320-0010
18073,415,9148,Passageiro 1782,303.37,False,9E,EmbraerE195-0005
18074,174,6515,Passageiro 8108,826.12,True,1D,AirbusA320-0007
18075,561,5159,Passageiro 1020,205.82,False,10C,EmbraerE195-0002
18076,1038,2413,Passageiro 3502,330.83,False,5D,AirbusA320-0004
18077,124,9903,Passageiro 1468,620.48,True,1D,Boeing737-0000
18078,662,6753,Passageiro 1200,452.07,False,29A,AirbusA320-0004
18079,632,9454,Passageiro 4428,253.1,False,7B,EmbraerE195-0005
18080,842,9786,Passageiro 4520,101.71,False,18E,EmbraerE195-0011
18081,290,5167,Passageiro 5563,462.53,False,13C,EmbraerE195-0008
18082,543,1881,Passageiro 5399,389.69,False,9D,AirbusA320-0010
18083,719,7521,Passageiro 9185,124.04,False,23C,AirbusA320-0001
18084,734,1570,Passageiro 8147,174.34,True,1B,AirbusA320-0007
18085,986,8900,Passageiro 3747,283.83,False,22D,EmbraerE195-0011
18086,541,8296,Passageiro 8680,155.12,False,24F,AirbusA320-0004
18087,447,6923,Passageiro 4232,250.7,False,6E,AirbusA320-0010
18088,416,5921,Passageiro 4627,295.35,False,21E,AirbusA320-0010
18089,997,7535,Passageiro 8939,442.71,False,14E,AirbusA320-0007
18090,905,5704,Passageiro 7979,801.91,True,2E,AirbusA320-0001
18091,677,681,Passageiro 3447,51.51,False,6D,AirbusA320-0001
18092,1059,1059,Passageiro 1554,448.51,False,17D,EmbraerE195-0002
18093,929,2723,Passageiro 9385,407.59,False,5B,AirbusA320-0004
18094,597,5398,Passageiro 8934,832.01,True,1D,Boeing737-0009
18095,926,7557,Passageiro 2074,247.28,False,25C,Boeing737-0006
18096,475,4053,Passageiro 4832,817.6,True,1C,AirbusA320-0010
18097,1026,2271,Passageiro 5674,453.54,False,5C,AirbusA320-0001
18098,270,1084,Passageiro 7269,367.97,False,11D,AirbusA320-0001
18099,881,8436,Passageiro 9796,174.12,False,23F,Boeing737-0000
18100,965,2082,Passageiro 7273,278.71,False,25F,EmbraerE195-0011
18101,321,5108,Passageiro 7872,450.36,False,27C,Boeing737-0009
18102,265,8417,Passageiro 2777,346.69,False,6A,EmbraerE195-0002
18103,90,1140,Passageiro 6861,331.2,False,15E,AirbusA320-0010
18104,439,9460,Passageiro 6333,55.02,False,16E,EmbraerE195-0008
18105,76,626,Passageiro 9366,366.24,False,16B,Boeing737-0006
18106,781,1384,Passageiro 1282,50.39,False,24A,AirbusA320-0004
18107,860,6257,Passageiro 1482,62.18,False,5B,EmbraerE195-0002
18108,291,8733,Passageiro 5566,319.35,False,18A,AirbusA320-0010
18109,518,5195,Passageiro 1270,144.17,False,15B,AirbusA320-0007
18110,709,3984,Passageiro 8782,179.08,False,11B,AirbusA320-0004
18111,677,5638,Passageiro 3210,291.99,False,18C,AirbusA320-0001
18112,767,1026,Passageiro 2366,263.96,False,4C,Boeing737-0006
18113,669,3167,Passageiro 2252,440.32,False,5D,AirbusA320-0010
18114,448,3794,Passageiro 7754,350.33,False,6E,Boeing737-0006
18115,445,1590,Passageiro 4017,166.08,False,24A,AirbusA320-0004
18116,714,155,Passageiro 7486,388.17,False,17C,Boeing737-0000
18117,922,9350,Passageiro 3578,198.24,False,16A,EmbraerE195-0002
18118,923,9620,Passageiro 9556,77.97,False,21A,EmbraerE195-0002
18119,852,5467,Passageiro 2549,403.54,False,6E,Boeing737-0000
18120,466,1421,Passageiro 6081,562.62,True,2E,EmbraerE195-0002
18121,669,9170,Passageiro 5126,483.03,False,4C,AirbusA320-0010
18122,680,3941,Passageiro 3549,126.97,False,7A,EmbraerE195-0011
18123,978,7818,Passageiro 4786,168.12,False,13A,Boeing737-0006
18124,373,5264,Passageiro 6716,318.88,False,20E,AirbusA320-0001
18125,348,4298,Passageiro 2397,961.78,True,2E,Boeing737-0003
18126,601,9120,Passageiro 2009,437.56,False,12F,Boeing737-0003
18127,833,3822,Passageiro 7227,156.37,True,3B,Boeing737-0000
18128,910,2383,Passageiro 5038,181.73,False,23A,EmbraerE195-0002
18129,587,65,Passageiro 1709,60.87,False,4B,AirbusA320-0010
18130,702,3349,Passageiro 7993,449.2,False,24D,EmbraerE195-0005
18131,261,4306,Passageiro 1016,326.85,True,2D,Boeing737-0009
18132,419,4865,Passageiro 3819,444.68,False,17A,EmbraerE195-0011
18133,791,5260,Passageiro 8897,295.49,True,2B,AirbusA320-0004
18134,1008,9811,Passageiro 7431,403.48,True,2B,EmbraerE195-0008
18135,270,3234,Passageiro 3609,199.09,False,6C,AirbusA320-0001
18136,370,7624,Passageiro 8311,98.88,False,13B,EmbraerE195-0002
18137,156,4000,Passageiro 7763,168.35,True,3D,EmbraerE195-0011
18138,555,7528,Passageiro 7487,387.53,True,1E,EmbraerE195-0002
18139,250,7271,Passageiro 2682,431.97,False,26E,EmbraerE195-0002
18140,989,8901,Passageiro 2114,262.91,False,6E,Boeing737-0000
18141,178,3796,Passageiro 2237,941.47,True,1D,EmbraerE195-0008
18142,181,2134,Passageiro 9346,152.93,False,16B,AirbusA320-0007
18143,213,1133,Passageiro 3648,227.71,False,4C,AirbusA320-0004
18144,921,9612,Passageiro 2624,967.39,True,3A,Boeing737-0009
